farm_id,n_turb,weibull_A,weibull_k,theta_bad_deg,theta_good_deg,direction_separation_deg,Lenergy_bad_pct,Lenergy_good_pct,delta_Lenergy_pp,annual_recovery_pct_of_bad,annual_recovery_pp_of_free,peak_recovery_speed_ms,bad_theta_deg,bad_mean_deficit_pct,bad_p90_deficit_pct,bad_share_waked_pct,bad_mean_effective_wakes,bad_share_multiwake_pct,bad_longest_chain_n,bad_edge_count,bad_share_severe_power_loss_pct,bad_farm_efficiency_9ms_pct,bad_mean_power_9ms_kw,bad_mean_effective_wakes_t01,bad_share_multiwake_pct_t01,bad_longest_chain_n_t01,bad_edge_count_t01,bad_mean_effective_wakes_t02,bad_share_multiwake_pct_t02,bad_longest_chain_n_t02,bad_edge_count_t02,bad_mean_effective_wakes_t05,bad_share_multiwake_pct_t05,bad_longest_chain_n_t05,bad_edge_count_t05,good_theta_deg,good_mean_deficit_pct,good_p90_deficit_pct,good_share_waked_pct,good_mean_effective_wakes,good_share_multiwake_pct,good_longest_chain_n,good_edge_count,good_share_severe_power_loss_pct,good_farm_efficiency_9ms_pct,good_mean_power_9ms_kw,good_mean_effective_wakes_t01,good_share_multiwake_pct_t01,good_longest_chain_n_t01,good_edge_count_t01,good_mean_effective_wakes_t02,good_share_multiwake_pct_t02,good_longest_chain_n_t02,good_edge_count_t02,good_mean_effective_wakes_t05,good_share_multiwake_pct_t05,good_longest_chain_n_t05,good_edge_count_t05,delta_mean_deficit_pct,delta_p90_deficit_pct,delta_share_waked_pct,delta_mean_effective_wakes,delta_share_multiwake_pct,delta_longest_chain_n,delta_edge_count,delta_share_severe_power_loss_pct,delta_farm_efficiency_9ms_pct,delta_mean_power_9ms_kw,delta_mean_effective_wakes_t01,delta_share_multiwake_pct_t01,delta_longest_chain_n_t01,delta_edge_count_t01,delta_mean_effective_wakes_t02,delta_share_multiwake_pct_t02,delta_longest_chain_n_t02,delta_edge_count_t02,delta_mean_effective_wakes_t05,delta_share_multiwake_pct_t05,delta_longest_chain_n_t05,delta_edge_count_t05,recovery_share_low_3_6_pct,recovery_pp_free_low_3_6,free_energy_share_low_3_6_pct,recovery_share_partial_7_10_pct,recovery_pp_free_partial_7_10,free_energy_share_partial_7_10_pct,recovery_share_near_rated_11_14_pct,recovery_pp_free_near_rated_11_14,free_energy_share_near_rated_11_14_pct,recovery_share_saturated_15_25_pct,recovery_pp_free_saturated_15_25,free_energy_share_saturated_15_25_pct,A,wake_pool,WCI,spacing_D,aspect_ratio,pc1_share,ws_mean,ws_std,frac_below_rated,wd_entropy_norm,lat,lon,country,realrose_best_rotation_deg,realrose_gain_pct_of_mean,realrose_recovery_pp_of_free,realrose_top_direction_contribution_pct,R1_daily,R1_axis_deg,R2_daily,R2_axis_deg,R4_daily,R4_axis_deg,realrose_recovery_share_low_3_6_pct,realrose_recovery_share_partial_7_10_pct,realrose_recovery_share_near_rated_11_14_pct,realrose_recovery_share_saturated_15_25_pct
32,128,7.919512929014036,2.4998527084595272,315.0,340.0,25.0,42.23712733832171,9.380745648262556,32.85638169005915,56.881488361047374,32.85638169005915,9.0,315.0,29.066130495710063,54.35579417721623,78.125,5.921875,60.9375,31,758,62.5,46.20806006649868,2925.353063711854,6.9921875,61.71875,31,895,5.921875,60.9375,31,758,3.8671875,58.59375,31,495,340.0,4.906930538595418,13.250109078301689,40.625,1.4921875,39.84375,9,191,32.8125,87.06808771772234,5512.131363879417,1.9921875,50.0,9,255,1.4921875,39.84375,9,191,0.390625,12.5,4,50,24.159199957114645,41.10568509891454,37.5,4.4296875,21.09375,22,567,29.6875,-40.86002765122365,-2586.7783001675634,5.0,11.71875,22,640,4.4296875,21.09375,22,567,3.4765625,46.09375,27,445,13.88986820436541,4.563708113472465,10.232351802573373,69.66618194355647,22.88978664826598,55.54516684494975,16.44394985207813,5.402886928320707,31.48810057466375,0.0,0.0,2.7343807778131377,5.436843344383608,0.1076622573554524,0.24946,4.1,1.31,0.743,7.0436562556446,2.9744050496800427,0.913823337991034,0.0359398513330055,21.4359,112.2209,China,,,,,,,,,,,,,,
33,109,7.794732076330746,2.209163089108985,100.0,85.0,15.0,37.72885452437773,4.108335097446769,33.62051942693096,53.990526704045664,33.620519426930954,9.0,100.0,23.800770289305877,36.00080552708342,82.56880733944955,4.458715596330276,73.39449541284404,21,486,80.73394495412845,48.12273989015707,3046.568160820577,5.623853211009174,76.14678899082568,21,613,4.458715596330276,73.39449541284404,21,486,2.7247706422018347,66.97247706422019,21,297,85.0,2.294412560676661,6.533094632924064,19.26605504587156,0.7981651376146789,32.11009174311927,4,87,8.256880733944955,93.83831494247976,5940.742842601257,1.2110091743119267,33.94495412844037,4,132,0.7981651376146789,32.11009174311927,4,87,0.1926605504587156,0.9174311926605505,4,21,21.506357728629215,29.46771089415936,63.30275229357799,3.660550458715597,41.28440366972477,17,399,72.4770642201835,-45.715575052322684,-2894.1746817806797,4.412844036697248,42.20183486238531,17,481,3.660550458715597,41.28440366972477,17,399,2.532110091743119,66.05504587155964,17,276,17.743611924431992,5.965494494092896,10.157753973471854,69.99610539671039,23.53305421299608,51.09090672729943,12.260282678857614,4.121970719841975,33.59533064372421,0.0,0.0,5.156008655504484,1.90926489518581,0.0901863419110999,0.2650833333333333,3.3,2.94,0.897,6.92062491406115,3.2671053705587534,0.9069899817850636,0.0425650788979132,20.1389,109.2031,China,,,,,,,,,,,,,,
34,125,11.35395280251025,2.417398603943169,315.0,10.0,55.0,24.649964034331507,7.413702741527006,17.2362612928045,22.874921122344013,17.236261292804514,10.0,315.0,28.624003005932963,41.15752699323667,86.4,3.76,71.2,14,470,83.2,40.966031378264375,2593.4892143937222,3.84,72.0,14,480,3.76,71.2,14,470,2.904,64.8,13,363,10.0,7.80629194037443,13.182188568522157,70.39999999999999,2.376,61.6,8,297,52.800000000000004,79.5726465850907,5037.6078359567855,3.576,63.2,8,447,2.376,61.6,8,297,0.808,24.0,5,101,20.817711065558534,27.975338424714515,16.000000000000014,1.384,9.600000000000001,6,173,30.4,-38.60661520682632,-2444.1186215630632,0.2639999999999998,8.799999999999997,6,33,1.384,9.600000000000001,6,173,2.096,40.8,8,262,8.752501103583429,1.5086039598692385,3.2154508204485213,65.31033638846692,11.257060231125749,29.17707744288009,25.93716250794964,4.470597101809528,42.32972145727531,0.0,0.0,25.277750279396095,3.2023871655693883,0.0501782924106134,0.2654545454545454,3.8,1.27,0.661,10.110272252278577,4.439568151105005,0.552488618500296,0.0204313976819472,25.1304,119.3921,China,,,,,,,,,,,,,,
35,120,8.430294449858001,2.509852256000695,85.0,50.0,35.0,38.21373777589759,10.541743784718483,27.67199399117911,44.78664511345768,27.67199399117911,10.0,85.0,25.552401215741817,42.516273725477596,89.16666666666667,3.55,71.66666666666667,25,426,87.5,46.15452983618745,2921.9641566030764,4.75,84.16666666666667,25,570,3.55,71.66666666666667,25,426,2.283333333333333,52.5,25,274,50.0,6.138465567520106,13.343513928978556,58.333333333333336,1.7583333333333333,49.166666666666664,5,211,44.166666666666664,83.92669334000331,5313.255071432548,2.575,50.83333333333333,6,309,1.7583333333333333,49.166666666666664,5,211,0.7666666666666667,20.833333333333336,5,92,19.41393564822171,29.17275979649904,30.833333333333336,1.7916666666666665,22.500000000000007,20,215,43.333333333333336,-37.77216350381586,-2391.2909148294716,2.175,33.33333333333334,19,261,1.7916666666666665,22.500000000000007,20,215,1.5166666666666666,31.666666666666664,20,182,13.824052590687309,3.825391002232432,8.247599874941141,70.15349915969604,19.412872072072975,51.14391757738057,16.022448249616648,4.433730916873701,36.00440385571873,0.0,0.0,4.604078691959568,3.9232377277152577,0.1536833064950906,0.2796571428571429,2.4,2.52,0.872,7.502463500938703,3.1557274054706568,0.8772381135064999,0.0327564119886019,20.5948,110.7555,China,,,,,,,,,,,,,,
36,116,9.848737388964215,2.106899642130766,165.0,85.0,80.0,32.26092986239989,10.665430181242918,21.595499681156973,31.880419434883656,21.595499681156934,10.0,165.0,31.218977374870565,40.351457067379584,87.06896551724138,4.163793103448276,74.13793103448276,14,483,87.06896551724138,36.34072532639889,2300.669017874814,4.318965517241379,74.13793103448276,14,501,4.163793103448276,74.13793103448276,14,483,3.1551724137931036,74.13793103448276,14,366,85.0,9.084423364292569,17.298606792767664,58.620689655172406,1.9396551724137931,46.55172413793103,4,225,57.758620689655174,77.07195747265017,4879.293495429591,2.060344827586207,48.275862068965516,5,239,1.9396551724137931,46.55172413793103,4,225,0.9482758620689655,26.72413793103448,4,110,22.134554010577997,23.05285027461192,28.448275862068975,2.2241379310344827,27.58620689655173,10,258,29.310344827586206,-40.73123214625128,-2578.6244775547766,2.258620689655172,25.862068965517246,9,262,2.2241379310344827,27.58620689655173,10,258,2.206896551724138,47.413793103448285,10,256,11.470239605376165,2.477055557406946,5.119160116120009,66.48134369413883,14.356978365496595,35.03507992493499,22.04841670048502,4.761465758253395,40.33374247562209,0.0,0.0,19.512017483322893,0.7784434681266643,0.1796288893534829,0.2417,4.5,1.9,0.835,8.727700168080958,4.345326526628898,0.7190806915437782,0.0403714285821162,50.6703,-0.2781,United Kingdom,,,,,,,,,,,,,,
37,114,7.410386058837082,2.4001681894157265,165.0,250.0,85.0,36.36382349434886,8.752523588608408,27.61129990574045,43.389313157883485,27.611299905740456,9.0,165.0,20.27636246787125,39.92773784000973,78.0701754385965,3.3333333333333335,69.2982456140351,24,380,75.43859649122807,55.71297349506873,3527.092837651041,4.657894736842105,69.2982456140351,24,531,3.3333333333333335,69.2982456140351,24,380,2.0526315789473686,60.526315789473685,24,234,250.0,4.295987308584612,13.08071338358838,36.84210526315789,0.7368421052631579,21.052631578947366,4,84,22.807017543859647,88.82970016479554,5623.656027795242,0.9824561403508771,22.807017543859647,12,112,0.7368421052631579,21.052631578947366,4,84,0.3684210526315789,4.385964912280701,3,42,15.98037515928664,26.84702445642135,41.2280701754386,2.5964912280701755,48.245614035087726,20,296,52.631578947368425,-33.11672666972681,-2096.563190144201,3.675438596491228,46.49122807017545,12,419,2.5964912280701755,48.245614035087726,20,296,1.6842105263157896,56.140350877192986,21,192,19.060835094144064,5.2629443423827444,12.577924645858449,70.33547518159428,19.420538992517642,57.933952241734374,10.603689724261654,2.9278165708400685,27.540011080509842,0.0,0.0,1.9481120318973242,1.303683267217403,0.1325486905365939,0.2685666666666667,5.4,3.54,0.952,6.577174421150536,2.893681746188878,0.9306985615190756,0.0358319474369589,30.6253,121.57,China,,,,,,,,,,,,,,
38,115,8.598617562233365,2.335895473305382,190.0,35.0,25.0,31.46005075258508,8.900970895090188,22.55907985749489,32.913767963354196,22.55907985749488,10.0,190.0,22.984999696474155,49.326357833961964,78.26086956521739,2.5565217391304347,58.26086956521739,14,294,77.39130434782608,52.208667135099205,3305.2412097841943,2.8434782608695652,60.86956521739131,14,327,2.5565217391304347,58.26086956521739,14,294,1.9652173913043478,43.47826086956522,14,226,35.0,5.606030520087617,15.023426012327612,39.130434782608695,1.2173913043478262,28.695652173913043,8,140,37.391304347826086,85.43969194958471,5409.040419520329,1.3130434782608695,33.91304347826087,11,151,1.2173913043478262,28.695652173913043,8,140,0.5739130434782609,16.52173913043478,5,66,17.378969176386537,34.30293182163435,39.130434782608695,1.3391304347826085,29.565217391304348,6,154,39.99999999999999,-33.23102481448551,-2103.799209736135,1.5304347826086957,26.956521739130444,3,176,1.3391304347826085,29.565217391304348,6,154,1.391304347826087,26.956521739130437,9,160,13.522949780743595,3.050653040126876,7.629122106875467,69.23377078665605,15.6185016401167,46.861671524845434,17.243279432600346,3.8899251772513015,37.999291943438486,0.0,0.0,7.509914424840625,2.1657699120961635,0.1544931801068658,0.2586,2.7,1.55,0.886,7.624270810235052,3.4555972654191662,0.8343877807946974,0.0346783154557825,30.7484,121.983,China,,,,,,,,,,,,,,
39,114,9.321786679713885,1.633579785689543,235.0,120.0,65.0,19.33996280014786,4.966008826038692,14.373953974109167,17.82041575122843,14.373953974109163,10.0,235.0,18.43552239069851,28.73399046462481,81.57894736842105,2.6666666666666665,69.2982456140351,10,304,77.19298245614034,57.22313207581124,3622.698388381979,3.026315789473684,71.05263157894737,10,345,2.6666666666666665,69.2982456140351,10,304,1.8508771929824561,59.64912280701754,8,211,120.0,4.485878782631096,10.734881763576858,35.08771929824561,1.0,25.438596491228072,6,114,26.31578947368421,88.1754020536693,5582.2335361085225,1.6228070175438596,38.59649122807017,6,185,1.0,25.438596491228072,6,114,0.4473684210526316,11.403508771929824,3,51,13.949643608067412,17.999108701047952,46.491228070175445,1.6666666666666665,43.85964912280703,4,190,50.87719298245614,-30.95226997785806,-1959.5351477265435,1.4035087719298245,32.4561403508772,4,160,1.6666666666666665,43.85964912280703,4,190,1.4035087719298245,48.24561403508772,5,160,16.494128589606806,2.3708584519004634,5.784663914034567,68.40127667686802,9.831968027236075,31.853605467355113,15.104594733525168,2.1711274949726236,36.23849959680378,0.0,0.0,26.123231021806532,2.4717280219208946,0.062888603386147,0.1784,5.3,1.73,0.881,8.344725199044762,5.219128515581758,0.7102327394765078,0.0605902998018134,23.9706,120.158,Taiwan,,,,,,,,,,,,,,
40,114,10.86543798049138,2.2068420213043494,150.0,245.0,85.0,16.387142781556697,2.3399195159393926,14.047223265617303,16.80031484741414,14.047223265617315,10.0,150.0,17.18860914037545,30.74442131709606,74.56140350877193,2.692982456140351,59.64912280701754,16,307,69.2982456140351,60.65100434839405,3839.7111052149726,3.4298245614035086,65.78947368421053,16,391,2.692982456140351,59.64912280701754,16,307,1.6228070175438596,48.24561403508772,16,185,245.0,2.3681881494492187,6.972594003875661,18.421052631578945,0.543859649122807,15.789473684210526,4,62,8.771929824561402,93.63513085286522,5927.879606226562,1.1666666666666667,31.57894736842105,5,133,0.543859649122807,15.789473684210526,4,62,0.19298245614035087,0.8771929824561403,3,22,14.820420990926232,23.7718273132204,56.140350877192986,2.149122807017544,43.859649122807014,12,245,60.52631578947369,-32.98412650447116,-2088.1685010115893,2.2631578947368416,34.21052631578948,11,258,2.149122807017544,43.859649122807014,12,245,1.4298245614035088,47.36842105263158,13,163,11.821088519907,1.6605346968175936,3.8614752671720898,70.72394667438799,9.934750691607412,30.45710904101593,17.454964805705014,2.451937877192309,40.79984679795897,0.0,0.0,24.881568893852968,0.4305000634383614,0.0396013909821021,0.2291,3.3,1.12,0.563,9.648638519959006,4.594732033446696,0.6169787222097463,0.0343416550966659,56.5947,-1.6988,United Kingdom,,,,,,,,,,,,,,
41,102,8.754121615210117,2.2910632065574035,180.0,160.0,20.0,44.77541673161547,6.192913206994632,38.58250352462084,69.86472552832988,38.58250352462084,10.0,180.0,35.6416834052397,47.48796988430033,88.23529411764706,6.53921568627451,81.37254901960785,18,667,88.23529411764706,30.975211797317076,1960.987554985039,6.9411764705882355,81.37254901960785,18,708,6.53921568627451,81.37254901960785,18,667,4.2745098039215685,79.41176470588235,18,436,160.0,4.121263581682321,11.168107930591882,38.23529411764706,1.2058823529411764,33.33333333333333,6,123,18.627450980392158,89.26847039846535,5651.433819061191,1.392156862745098,35.294117647058826,9,142,1.2058823529411764,33.33333333333333,6,123,0.37254901960784315,8.823529411764707,4,38,31.520419823557376,36.31986195370845,50.0,5.333333333333333,48.03921568627452,12,544,69.6078431372549,-58.29325860114828,-3690.4462640761517,5.549019607843137,46.07843137254902,9,566,5.333333333333333,48.03921568627452,12,544,3.9019607843137254,70.58823529411764,14,398,12.8710447174183,4.965971281753441,7.191511267907661,68.11194750670333,26.279294547461706,44.90761457482157,19.017007775878376,7.337237695405693,38.85405769044241,0.0,0.0,9.04681646682836,3.385872127882017,0.0921821472727432,0.236475,3.4,3.09,0.918,7.766421711530695,3.5869219017131897,0.8031798163535195,0.0465140729529911,23.243,117.0232,China,,,,,,,,,,,,,,
42,111,11.91537040368241,1.75129608169272,180.0,210.0,30.0,31.609074039728526,1.6924029580571487,29.916671081671375,43.743626309504975,29.916671081671375,10.0,180.0,48.17928122502712,55.12879197049716,95.4954954954955,10.00900900900901,89.1891891891892,44,1111,94.5945945945946,15.594328360732717,987.2501936014468,12.657657657657658,90.990990990991,44,1405,10.00900900900901,89.1891891891892,44,1111,6.54054054054054,89.1891891891892,44,726,210.0,2.108815273236028,7.405444092578368,21.62162162162162,0.9279279279279279,30.630630630630627,4,103,9.00900900900901,94.33223526908185,5972.0120917014265,1.2072072072072073,31.53153153153153,4,134,0.9279279279279279,30.630630630630627,4,103,0.05405405405405406,0.0,3,6,46.07046595179109,47.72334787791879,73.87387387387389,9.08108108108108,58.558558558558566,40,1008,85.58558558558559,-78.73790690834913,-4984.76189809998,11.45045045045045,59.45945945945947,40,1271,9.08108108108108,58.558558558558566,40,1008,6.486486486486486,89.1891891891892,41,720,10.157881153187438,3.038899893466173,3.520681714106164,63.35388986420975,18.95337484811997,24.187949184798573,26.488228982602823,7.924396340085235,34.735278911823954,0.0,0.0,37.556090189271316,4.533004415999054,0.0194721374831447,0.2241666666666666,3.3,1.05,0.876,10.636641672757476,6.1579313136817575,0.554346736698522,0.0581347601168249,24.1616,119.9117,Taiwan,,,,,,,,,,,,,,
43,111,10.36999707992434,2.338161547247065,285.0,30.0,75.0,20.32418928011929,7.232596639489664,13.091592640629624,16.43107553264345,13.09159264062963,10.0,285.0,19.63748282206946,39.34752078914824,79.27927927927928,3.6126126126126126,66.66666666666666,30,401,74.77477477477478,56.96585601203964,3606.410681858683,5.018018018018018,69.36936936936937,30,557,3.6126126126126126,66.66666666666666,30,401,2.009009009009009,45.94594594594595,27,223,30.0,6.43291708663712,15.27531806030121,52.25225225225225,1.3333333333333333,40.54054054054054,14,148,45.94594594594595,83.26708470386347,5271.496379511581,1.4954954954954955,40.54054054054054,14,166,1.3333333333333333,40.54054054054054,14,148,0.7297297297297297,22.52252252252252,14,81,13.204565735432341,24.07220272884703,27.02702702702703,2.2792792792792795,26.126126126126117,16,253,28.828828828828833,-26.301228691823837,-1665.085697652898,3.5225225225225225,28.828828828828826,16,391,2.2792792792792795,26.126126126126117,16,253,1.279279279279279,23.42342342342343,13,142,10.69708303279112,1.400418535082923,4.291388579576527,68.41740483555958,8.956927936361897,34.18235597208435,20.885512131649296,2.7342461691848072,42.33126687877694,0.0,0.0,19.194988569562174,0.5639254855151851,0.1022383948284005,0.2232833333333333,2.0,2.05,0.831,9.206419239343122,4.171921771664858,0.6630767307024886,0.0615825103196533,56.6015,11.2166,Denmark,,,,,,,,,,,,,,
44,108,8.145501700523367,2.083842079825076,175.0,255.0,80.0,34.20739640717174,7.093311647599521,27.114084759572222,41.21144821593261,27.114084759572233,10.0,175.0,24.162859612096117,37.34224865944813,85.18518518518519,2.962962962962963,74.07407407407408,28,320,80.55555555555556,47.8064967142792,3026.5473475230488,4.722222222222222,85.18518518518519,31,510,2.962962962962963,74.07407407407408,28,320,1.9907407407407407,59.25925925925925,24,215,255.0,4.522136830332161,12.05190109793959,37.96296296296296,0.5462962962962963,7.4074074074074066,3,59,30.555555555555557,88.40807002190958,5596.96334629185,0.6018518518518519,9.25925925925926,3,65,0.5462962962962963,7.4074074074074066,3,59,0.4166666666666667,3.7037037037037033,3,45,19.640722781763955,25.29034756150854,47.22222222222223,2.4166666666666665,66.66666666666667,25,261,50.0,-40.60157330763038,-2570.4159987688013,4.12037037037037,75.92592592592592,28,445,2.4166666666666665,66.66666666666667,25,261,1.574074074074074,55.55555555555555,21,170,16.51297243928393,4.477341343512248,8.663954932706586,69.18750134706175,18.759557758272503,45.967357937221706,14.299526213654323,3.877185657787483,36.51170846074691,0.0,0.0,8.856978669324803,1.474375786941279,0.1051640940259336,0.28574,3.9,1.16,0.818,7.21671046776576,3.632800122815867,0.8482818491071354,0.0540120488945232,38.2743,118.942,China,,,,,,,,,,,,,,
45,106,11.35395280251025,2.417398603943169,145.0,80.0,65.0,20.849274431906018,11.157558446441318,9.6917159854647,12.244633155165243,9.691715985464688,10.0,145.0,24.526506124110984,50.211643039608234,78.30188679245283,3.5754716981132075,69.81132075471697,14,379,76.41509433962264,49.948953204024264,3162.1825948614032,3.9150943396226414,69.81132075471697,14,415,3.5754716981132075,69.81132075471697,14,379,2.5283018867924527,57.54716981132076,14,268,80.0,12.189163028968125,27.746847223150233,60.37735849056604,1.9056603773584906,51.886792452830186,7,202,59.43396226415094,71.42954428390387,4522.081989803233,2.018867924528302,53.77358490566038,7,214,1.9056603773584906,51.886792452830186,7,202,1.3018867924528301,42.45283018867924,6,138,12.33734309514286,22.464795816458,17.924528301886795,1.669811320754717,17.924528301886788,7,177,16.9811320754717,-21.480591079879602,-1359.89939494183,1.8962264150943393,16.037735849056595,7,201,1.669811320754717,17.924528301886788,7,177,1.2264150943396226,15.094339622641513,8,130,8.068743876904486,0.7819997401441552,3.2154508204485204,64.49432633359874,6.2506069349911515,29.17707744288008,27.436929789496762,2.659109310329381,42.329721457275305,0.0,0.0,25.277750279396106,4.815808668029209,0.0805919588277222,0.3984,2.5,2.04,0.81,10.110272252278577,4.439568151105005,0.552488618500296,0.0681920877218688,25.2524,119.5441,China,,,,,,,,,,,,,,
46,105,11.626077610471668,2.5968694748179635,280.0,15.0,85.0,15.175901860251573,2.795091224238422,12.380810636013152,14.595864745435508,12.380810636013157,10.0,280.0,18.440797814840185,47.89864216216906,71.42857142857143,3.380952380952381,52.38095238095239,21,355,60.952380952380956,62.36872151776519,3948.456834353544,4.333333333333333,56.19047619047619,21,455,3.380952380952381,52.38095238095239,21,355,2.085714285714286,35.23809523809524,21,219,15.0,3.1084415908416583,9.696356569072542,17.142857142857142,0.45714285714285713,6.666666666666667,6,48,12.380952380952381,92.1569797955081,5834.300396927455,0.5142857142857142,7.6190476190476195,7,54,0.45714285714285713,6.666666666666667,6,48,0.22857142857142856,4.761904761904762,3,24,15.332356223998527,38.20228559309652,54.28571428571429,2.9238095238095236,45.71428571428572,15,307,48.57142857142858,-29.788258277742905,-1885.8435625739112,3.819047619047619,48.57142857142857,14,401,2.9238095238095236,45.71428571428572,15,307,1.8571428571428572,30.476190476190478,18,195,8.024571313541456,0.9935069786814015,2.809525195864334,67.57241335878855,8.366012540135669,28.47679499473151,24.403015327669987,3.0212911171960872,43.719936457699816,0.0,0.0,24.993743351704367,2.608326621623513,0.0169358435869124,0.4161249999999999,3.0,2.7,0.895,10.37031094705619,4.292673277436056,0.5238935787245915,0.1770126172055672,25.8097,119.9959,China,,,,,,,,,,,,,,
47,104,8.244239680803194,2.4523789119449484,90.0,110.0,20.0,48.82928291559452,4.314606189572146,44.51467672602237,86.99248175982356,44.51467672602236,9.0,90.0,32.87268134666926,43.80326445538893,91.34615384615384,5.240384615384615,82.6923076923077,14,545,90.38461538461539,33.36498866258512,2112.2802312917006,5.394230769230769,82.6923076923077,14,561,5.240384615384615,82.6923076923077,14,545,3.8173076923076925,81.73076923076923,14,397,110.0,2.5054112630237846,6.2961648692147865,24.03846153846154,0.8846153846153846,25.961538461538463,4,92,4.807692307692308,93.49961425687567,5919.300282864117,1.0096153846153846,25.961538461538463,10,105,0.8846153846153846,25.961538461538463,4,92,0.04807692307692308,0.0,3,5,30.367270083645476,37.50709958617414,67.30769230769229,4.35576923076923,56.730769230769226,10,453,85.57692307692308,-60.134625594290554,-3807.020051572417,4.384615384615385,56.730769230769226,4,456,4.35576923076923,56.730769230769226,10,453,3.7692307692307696,81.73076923076923,11,392,14.753597106997256,6.567516057639616,8.853845836022007,70.48455363853408,31.375971193973275,51.82996576141742,14.761849254468668,6.571189474409469,34.93885891362853,0.0,0.0,4.377329488932032,3.325063702212211,0.0929345906449565,0.4175454545454545,2.4,3.06,0.925,7.324003151291087,3.175208110427421,0.8829508664570702,0.182515243329098,22.3059,114.9472,China,,,,,,,,,,,,,,
48,102,10.816832110797309,2.233798391451041,290.0,310.0,20.0,31.325517019597303,2.7900761355689974,28.535440884028308,41.551737480384574,28.53544088402831,10.0,290.0,34.652140062150686,41.25332274509217,93.13725490196079,6.666666666666667,86.27450980392157,22,680,93.13725490196079,30.123216261339664,1907.0491782634556,7.852941176470588,86.27450980392157,22,801,6.666666666666667,86.27450980392157,22,680,4.490196078431373,86.27450980392157,22,458,310.0,2.7920531757269464,6.171919986905073,40.19607843137255,0.9509803921568627,38.23529411764706,4,97,2.941176470588235,92.49592853529093,5855.758660549388,1.2745098039215685,40.19607843137255,4,130,0.9509803921568627,38.23529411764706,4,97,0.029411764705882353,0.0,2,3,31.86008688642374,35.081402758187096,52.94117647058824,5.715686274509804,48.03921568627452,18,583,90.19607843137256,-62.372712273951265,-3948.7094822859326,6.578431372549019,46.078431372549026,18,671,5.715686274509804,48.03921568627452,18,583,4.46078431372549,86.27450980392157,20,455,10.440421200541111,2.9792202197239677,3.885388601521057,67.23952259467426,19.187094220706133,30.887033167038258,22.320056204784628,6.369126443598209,41.12057426221268,0.0,0.0,24.107003969228,0.9689406565692298,0.0897644609690924,0.4177181818181818,2.6,1.57,0.845,9.585734611810103,4.533337694470135,0.6417738041769593,0.1463945399056334,52.2364,2.5034,United Kingdom,,,,,,,,,,,,,,
49,101,10.266501878058389,2.2372204634010084,310.0,75.0,55.0,43.47683038847288,15.765275808754996,27.711554579717877,49.02689422793177,27.711554579717873,10.0,310.0,49.40329726980422,56.884425335774544,93.06930693069307,6.900990099009901,86.13861386138613,18,697,93.06930693069307,15.41077370672355,975.6296631422249,6.900990099009901,86.13861386138613,18,697,6.900990099009901,86.13861386138613,18,697,5.96039603960396,86.13861386138613,18,602,75.0,14.47815953865902,24.40958151403272,80.19801980198021,2.881188118811881,60.396039603960396,7,291,60.396039603960396,65.3604102023714,4137.855516024882,3.5643564356435644,77.22772277227723,7,360,2.881188118811881,60.396039603960396,7,291,2.1683168316831685,60.396039603960396,7,219,34.9251377311452,32.47484382174183,12.871287128712865,4.01980198019802,25.742574257425737,11,406,32.67326732673268,-49.94963649564785,-3162.225852882657,3.3366336633663365,8.910891089108901,11,337,4.01980198019802,25.742574257425737,11,406,3.792079207920792,25.742574257425737,11,383,7.629893089612315,2.114361987902039,4.495348652476538,61.151000487347176,16.945892876094756,33.922201488000624,31.219106423040504,8.651299715721079,41.461921866913926,0.0,0.0,20.12052799260892,2.312011889927254,0.2701952312744535,0.4074666666666667,3.1,1.95,0.859,9.098892114623672,4.296183081719831,0.6853363808759048,0.1407512543072336,51.4309,1.632,France,,,,,,,,,,,,,,
50,100,7.629044825795265,2.1684158113085727,180.0,160.0,20.0,54.55069247369937,8.541261216517482,46.00943125718189,101.23241422447884,46.0094312571819,9.0,180.0,37.05006563344287,43.93833844995687,94.0,7.02,85.0,29,702,93.0,27.51084933269665,1741.6647066529292,8.73,85.0,29,873,7.02,85.0,29,702,4.53,85.0,29,453,160.0,4.740967701312449,8.51977299601797,39.0,1.38,39.0,7,138,32.0,87.59526647766313,5545.506147376004,2.56,50.0,12,256,1.38,39.0,7,138,0.37,6.0,6,37,32.30909793213042,35.4185654539389,55.0,5.64,46.0,22,564,61.0,-60.08441714496648,-3803.841440723075,6.17,35.0,17,617,5.64,46.0,22,564,4.16,79.0,23,416,16.71411425300235,7.690068907481957,10.727262198568345,68.07689663564686,31.321792959600714,51.577931567369504,15.208989111350798,6.997569390099226,32.76400190740063,0.0,0.0,4.930804326661533,2.421024541153366,0.1187143037013402,0.4138818181818182,2.9,1.97,0.802,6.761620456654919,3.2785774426229453,0.8922362732988997,0.1960185395091165,34.5055,120.3623,China,,,,,,,,,,,,,,
